n,Datetime (UTC),Timestamp (s),Altitude (m),Temperature (C),Longitude,Latitude,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Flag
33,2025-02-22 14:52:23,33.601,0.174,35.278,-117.79522883333334,35.105295,0.111083984375,-0.206787109375,1.08984375,Before Launch
34,2025-02-22 14:52:24,34.6,0.129,35.275,-117.79522,35.105284833333336,0.1142578125,-0.344970703125,1.033203125,Before Launch
35,2025-02-22 14:52:25,35.599,0.29,35.28,-1,-1,0.1240234375,-0.3466796875,1.044189453125,Before Launch
36,2025-02-22 14:52:26,36.601,-0.035,35.29,-117.79521116666666,35.10527283333333,0.129638671875,-0.415283203125,1.071044921875,Before Launch
37,2025-02-22 14:52:27,37.601,0.083,35.285,-117.79520666666667,35.1052675,0.127685546875,-0.39111328125,1.15185546875,Before Launch
38,2025-02-22 14:52:28,38.599,0.193,35.298,-117.795205,35.1052635,0.123779296875,-0.368408203125,1.052978515625,Before Launch
39,2025-02-22 14:52:29,39.601,0.472,35.295,-117.795204,35.1052635,0.111328125,-0.415283203125,1.059814453125,Before Launch
40,2025-02-22 14:52:30,40.599,0.278,35.295,-1,-1,0.14404296875,-0.31298828125,0.994140625,Before Launch
41,2025-02-22 14:52:31,41.6,-0.022,35.3,-117.7952075,35.105266666666665,0.115966796875,-0.314208984375,1.068359375,Before Launch
42,2025-02-22 14:52:32,42.6,0.196,35.298,-117.79520883333333,35.105270166666664,0.11962890625,-0.293212890625,1.04150390625,Before Launch
43,2025-02-22 14:52:33,43.599,0.308,35.303,-117.79520983333333,35.10527166666667,0.125,-0.3037109375,1.066162109375,Before Launch
44,2025-02-22 14:52:34,44.599,-0.001,35.31,-117.79521116666666,35.105271,0.11767578125,-0.302490234375,1.052978515625,Before Launch
45,2025-02-22 14:52:35,45.598,0.126,35.295,-1,-1,0.1171875,-0.298828125,1.052490234375,Before Launch
46,2025-02-22 14:52:36,46.6,-0.104,35.328,-117.795212,35.1052675,0.1103515625,-0.282958984375,1.052978515625,Before Launch
47,2025-02-22 14:52:37,47.6,0.063,35.308,-117.795213,35.105267,0.12353515625,-0.302978515625,1.064697265625,Before Launch
48,2025-02-22 14:52:38,48.6,-0.083,35.31,-117.795212,35.10526316666667,0.11376953125,-0.30029296875,1.056884765625,Before Launch
49,2025-02-22 14:52:39,49.599,-0.189,35.325,-117.79520983333333,35.105260666666666,0.11962890625,-0.298095703125,1.06396484375,Before Launch
50,2025-02-22 14:52:40,50.599,0.363,35.322,-1,-1,0.1162109375,-0.30126953125,1.05859375,Before Launch
51,2025-02-22 14:52:41,51.6,0.215,35.33,-117.79520633333334,35.1052605,0.120849609375,-0.30419921875,1.068603515625,Before Launch
52,2025-02-22 14:52:42,52.6,-0.049,35.335,-117.79520733333334,35.1052585,0.127197265625,-0.31005859375,1.060546875,Before Launch
53,2025-02-22 14:52:43,53.6,0.169,35.337,-117.795206,35.10525883333333,0.122314453125,-0.306640625,1.0498046875,Before Launch
54,2025-02-22 14:52:44,54.6,0.118,35.337,-117.7952055,35.105257333333334,0.119140625,-0.307861328125,1.067626953125,Before Launch
55,2025-02-22 14:52:45,55.599,0.03,35.332,-1,-1,0.11669921875,-0.312744140625,1.061279296875,Before Launch
56,2025-02-22 14:52:46,56.598,0.085,35.347,-117.7952095,35.105265333333335,0.12060546875,-0.305419921875,1.0595703125,Before Launch
57,2025-02-22 14:52:47,57.6,-0.015,35.347,-117.79521433333333,35.10526816666667,0.122802734375,-0.3095703125,1.06005859375,Before Launch
58,2025-02-22 14:52:48,58.601,0.44,35.347,-117.79521483333333,35.105268333333335,0.118408203125,-0.313232421875,1.05126953125,Before Launch
59,2025-02-22 14:52:49,59.599,0.233,35.355,-117.79520716666667,35.10526516666667,0.11865234375,-0.30908203125,1.046142578125,Before Launch
60,2025-02-22 14:52:50,60.599,0.03,35.347,-1,-1,0.119140625,-0.318603515625,1.059326171875,Before Launch
61,2025-02-22 14:52:51,61.601,0.103,35.36,-117.79520183333334,35.1052635,0.111572265625,-0.297607421875,1.054931640625,Before Launch
62,2025-02-22 14:52:52,62.601,0.152,35.362,-117.79520733333334,35.10526766666667,0.123046875,-0.30224609375,1.0556640625,Before Launch
63,2025-02-22 14:52:53,63.601,0.231,35.367,-117.79520333333333,35.105269166666666,0.11572265625,-0.307861328125,1.03662109375,Before Launch
64,2025-02-22 14:52:54,64.602,0.073,35.362,-117.79520616666667,35.105273,0.115966796875,-0.30078125,1.0517578125,Before Launch
65,2025-02-22 14:52:55,65.602,0.164,35.367,-1,-1,0.121337890625,-0.302734375,1.06689453125,Before Launch
66,2025-02-22 14:52:56,66.602,-0.005,35.377,-117.79521916666667,35.105286666666665,0.118408203125,-0.309814453125,1.0517578125,Before Launch
67,2025-02-22 14:52:57,67.6,0.137,35.382,-117.79522083333333,35.105289,0.115966796875,-0.30029296875,1.063232421875,Before Launch
68,2025-02-22 14:52:58,68.601,0.037,35.38,-117.79522483333334,35.105293,0.122802734375,-0.3076171875,1.06494140625,Before Launch
69,2025-02-22 14:52:59,69.601,0.143,35.385,-117.7952265,35.105295166666664,0.119873046875,-0.30078125,1.047607421875,Before Launch
70,2025-02-22 14:53:00,70.601,0.122,35.385,-1,-1,0.123291015625,-0.308837890625,1.0498046875,Before Launch
71,2025-02-22 14:53:01,71.602,0.171,35.392,-117.79523316666666,35.1053,0.103271484375,-0.303955078125,1.02294921875,Before Launch
72,2025-02-22 14:53:02,72.601,0.192,35.387,-117.79523283333333,35.10530283333333,0.10986328125,-0.3310546875,1.06494140625,Before Launch
73,2025-02-22 14:53:03,73.6,0.207,35.392,-117.795232,35.10530283333333,0.118896484375,-0.322998046875,1.06005859375,Before Launch
74,2025-02-22 14:53:04,74.6,0.135,35.4,-117.79523316666666,35.1053045,0.1162109375,-0.31103515625,1.048095703125,Before Launch
75,2025-02-22 14:53:05,75.601,0.223,35.4,-1,-1,0.11376953125,-0.302734375,1.075927734375,Before Launch
76,2025-02-22 14:53:06,76.601,0.168,35.407,-117.7952395,35.1053145,0.118896484375,-0.32275390625,1.063232421875,Before Launch
77,2025-02-22 14:53:07,77.602,0.186,35.41,-117.79524033333334,35.105317166666666,0.122802734375,-0.29736328125,1.075927734375,Before Launch
78,2025-02-22 14:53:08,78.598,0.135,35.41,-117.79524116666667,35.10532,0.116943359375,-0.302001953125,1.0771484375,Before Launch
79,2025-02-22 14:53:09,79.601,0.229,35.415,-117.79523816666666,35.1053215,0.112548828125,-0.302001953125,1.05078125,Before Launch
80,2025-02-22 14:53:10,80.601,-0.114,35.417,-1,-1,0.1201171875,-0.305419921875,1.055419921875,Before Launch
81,2025-02-22 14:53:11,81.601,-0.101,35.43,-117.79523666666667,35.105324333333336,0.124755859375,-0.31103515625,1.058837890625,Before Launch
82,2025-02-22 14:53:12,82.602,0.284,35.42,-117.79523566666667,35.10532333333333,0.113525390625,-0.321044921875,1.05224609375,Before Launch
83,2025-02-22 14:53:13,83.602,0.269,35.43,-117.79523733333333,35.10532283333333,0.1171875,-0.294921875,1.0556640625,Before Launch
84,2025-02-22 14:53:14,84.602,0.193,35.427,-117.7952395,35.105327,0.11669921875,-0.302734375,1.06201171875,Before Launch
85,2025-02-22 14:53:15,85.6,0.02,35.435,-1,-1,0.12255859375,-0.306884765625,1.05419921875,Before Launch
86,2025-02-22 14:53:16,86.599,0.206,35.445,-117.79523066666667,35.105322,0.118896484375,-0.30810546875,1.061279296875,Before Launch
87,2025-02-22 14:53:17,87.6,0.542,35.442,-117.79523016666667,35.10532416666667,0.114501953125,-0.30810546875,1.05859375,Before Launch
88,2025-02-22 14:53:18,88.6,0.2,35.445,-117.79522983333334,35.1053245,0.1376953125,-0.306396484375,1.069580078125,Before Launch
89,2025-02-22 14:53:19,89.602,0.187,35.445,-117.795229,35.105324,0.114501953125,-0.32568359375,1.0732421875,Before Launch
90,2025-02-22 14:53:20,90.602,0.145,35.452,-1,-1,0.118408203125,-0.298828125,1.05859375,Before Launch
91,2025-02-22 14:53:21,91.602,-0.064,35.467,-117.79523633333334,35.10532833333333,0.1298828125,-0.324462890625,1.0927734375,Before Launch
92,2025-02-22 14:53:22,92.602,0.206,35.462,-117.7952385,35.105329833333336,0.138671875,-0.32177734375,1.064453125,Before Launch
93,2025-02-22 14:53:23,93.602,0.194,35.472,-117.79524883333333,35.10533683333333,0.12109375,-0.312255859375,1.048828125,Before Launch
94,2025-02-22 14:53:24,94.602,0.325,35.462,-117.79525416666667,35.10534,0.121337890625,-0.289794921875,1.06689453125,Before Launch
95,2025-02-22 14:53:25,95.602,0.325,35.47,-1,-1,0.138916015625,-0.29833984375,1.091796875,Before Launch
96,2025-02-22 14:53:26,96.601,0.705,35.48,-117.7952595,35.10534233333333,0.129638671875,-0.303466796875,1.0791015625,Before Launch
97,2025-02-22 14:53:27,97.601,0.583,35.48,-117.79526233333333,35.10534283333333,0.1162109375,-0.301513671875,1.063720703125,Before Launch
98,2025-02-22 14:53:28,98.602,0.483,35.49,-117.79526533333333,35.105344,0.109375,-0.302490234375,1.062255859375,Before Launch
99,2025-02-22 14:53:29,99.602,0.249,35.492,-117.795267,35.105348666666664,0.116943359375,-0.29931640625,1.055419921875,Before Launch
100,2025-02-22 14:53:30,100.602,0.298,35.492,-1,-1,0.121337890625,-0.28955078125,1.073486328125,Before Launch
101,2025-02-22 14:53:31,101.602,0.237,35.512,-117.795268,35.10534833333333,0.12353515625,-0.30029296875,1.065673828125,Before Launch
102,2025-02-22 14:53:32,102.602,0.256,35.512,-117.79526716666666,35.10534833333333,0.12158203125,-0.304931640625,1.071533203125,Before Launch
103,2025-02-22 14:53:33,103.602,0.162,35.507,-117.7952665,35.1053485,0.11865234375,-0.306396484375,1.054443359375,Before Launch
104,2025-02-22 14:53:34,104.602,0.499,35.507,-117.795267,35.105349,0.123779296875,-0.303955078125,1.0693359375,Before Launch
105,2025-02-22 14:53:35,105.602,0.505,35.517,-1,-1,0.117919921875,-0.301025390625,1.06494140625,Before Launch
106,2025-02-22 14:53:36,106.602,0.557,35.525,-117.795268,35.105351,0.116943359375,-0.304931640625,1.056884765625,Before Launch
107,2025-02-22 14:53:37,107.6,0.356,35.52,-117.79526966666667,35.10535266666667,0.116455078125,-0.30810546875,1.059814453125,Before Launch
108,2025-02-22 14:53:38,108.603,0.25,35.529,-117.79527066666667,35.105354166666665,0.11669921875,-0.30126953125,1.056640625,Before Launch
109,2025-02-22 14:53:39,109.604,0.293,35.537,-117.795271,35.105356,0.11572265625,-0.306640625,1.06298828125,Before Launch
110,2025-02-22 14:53:40,110.602,0.415,35.542,-1,-1,0.11865234375,-0.310302734375,1.0498046875,Before Launch
111,2025-02-22 14:53:41,111.602,0.206,35.54,-117.79527016666667,35.1053555,0.119384765625,-0.303955078125,1.07568359375,Before Launch
112,2025-02-22 14:53:42,112.601,0.02,35.545,-117.79527066666667,35.10535483333334,0.11865234375,-0.30419921875,1.0634765625,Before Launch
113,2025-02-22 14:53:43,113.603,0.69,35.545,-117.79527033333333,35.1053535,0.1181640625,-0.309814453125,1.0478515625,Before Launch
114,2025-02-22 14:53:44,114.601,0.218,35.552,-117.79527,35.10535316666667,0.11376953125,-0.303955078125,1.06201171875,Before Launch
115,2025-02-22 14:53:45,115.602,0.291,35.557,-1,-1,0.118896484375,-0.30712890625,1.060791015625,Before Launch
116,2025-02-22 14:53:46,116.601,0.452,35.57,-117.79526916666667,35.105350666666666,0.1171875,-0.3046875,1.058837890625,Before Launch
117,2025-02-22 14:53:47,117.602,0.561,35.564,-117.79527,35.1053515,0.117919921875,-0.302490234375,1.054443359375,Before Launch
118,2025-02-22 14:53:48,118.6,0.109,35.567,-117.79527033333333,35.1053515,0.12060546875,-0.307373046875,1.060302734375,Before Launch
119,2025-02-22 14:53:49,119.602,0.364,35.574,-117.7952705,35.10535133333333,0.120361328125,-0.301513671875,1.06689453125,Before Launch
120,2025-02-22 14:53:50,120.602,0.431,35.577,-1,-1,0.12109375,-0.306640625,1.062255859375,Before Launch
121,2025-02-22 14:53:51,121.602,0.523,35.587,-117.79527116666667,35.105349333333336,0.121826171875,-0.30908203125,1.064208984375,Before Launch
122,2025-02-22 14:53:52,122.602,0.456,35.582,-117.79527066666667,35.10534883333333,0.118408203125,-0.30859375,1.06396484375,Before Launch
123,2025-02-22 14:53:53,123.603,0.45,35.592,-117.79526983333334,35.10534783333333,0.12255859375,-0.30224609375,1.05517578125,Before Launch
124,2025-02-22 14:53:54,124.602,0.344,35.597,-117.79526983333334,35.10534883333333,0.119140625,-0.30322265625,1.05712890625,Before Launch
125,2025-02-22 14:53:55,125.602,0.435,35.599,-1,-1,0.114990234375,-0.306884765625,1.05908203125,Before Launch
126,2025-02-22 14:53:56,126.603,0.59,35.612,-117.7952695,35.10534616666666,0.123291015625,-0.302978515625,1.059814453125,Before Launch
127,2025-02-22 14:53:57,127.602,0.356,35.607,-117.79527,35.105345666666665,0.11767578125,-0.310302734375,1.058837890625,Before Launch
128,2025-02-22 14:53:58,128.602,0.372,35.614,-117.79527033333333,35.10534533333333,0.1181640625,-0.3017578125,1.06201171875,Before Launch
129,2025-02-22 14:53:59,129.602,0.594,35.617,-117.79527033333333,35.10534716666667,0.1240234375,-0.308349609375,1.067626953125,Before Launch
130,2025-02-22 14:54:00,130.602,0.518,35.622,-1,-1,0.116455078125,-0.304931640625,1.06494140625,Before Launch
131,2025-02-22 14:54:01,131.602,0.673,35.634,-117.7952715,35.10535133333333,0.121826171875,-0.3046875,1.055419921875,Before Launch
132,2025-02-22 14:54:02,132.602,0.676,35.634,-117.79527083333333,35.105351,0.12451171875,-0.3037109375,1.062744140625,Before Launch
133,2025-02-22 14:54:03,133.602,0.609,35.634,-117.79527133333333,35.105353,0.117919921875,-0.306640625,1.0478515625,Before Launch
134,2025-02-22 14:54:04,134.603,0.588,35.642,-117.7952715,35.10535566666667,0.116943359375,-0.30615234375,1.0693359375,Before Launch
135,2025-02-22 14:54:05,135.602,0.379,35.639,-1,-1,0.12158203125,-0.305908203125,1.06103515625,Before Launch
136,2025-02-22 14:54:06,136.601,0.652,35.654,-117.7952715,35.105354,0.15576171875,-0.22705078125,1.184326171875,Before Launch
137,2025-02-22 14:54:07,137.601,0.607,35.659,-117.7952715,35.10535466666666,0.125732421875,-0.299072265625,1.074462890625,Before Launch
138,2025-02-22 14:54:08,138.602,0.394,35.664,-117.79526966666667,35.105355333333335,0.130126953125,-0.304443359375,1.07763671875,Before Launch
139,2025-02-22 14:54:09,139.603,0.382,35.667,-117.79526783333333,35.10535483333334,0.120849609375,-0.3056640625,1.059326171875,Before Launch
140,2025-02-22 14:54:10,140.603,0.458,35.674,-1,-1,0.11572265625,-0.298095703125,1.05029296875,Before Launch
141,2025-02-22 14:54:11,141.603,0.711,35.687,-117.79526666666666,35.10535316666667,0.118896484375,-0.283203125,1.064453125,Before Launch
142,2025-02-22 14:54:12,142.603,0.611,35.687,-117.7952655,35.105351,0.1220703125,-0.3115234375,1.062744140625,Before Launch
143,2025-02-22 14:54:13,143.602,0.41,35.687,-117.795263,35.10534833333333,0.12109375,-0.312255859375,1.04638671875,Before Launch
144,2025-02-22 14:54:14,144.602,0.244,35.699,-117.7952625,35.105348166666666,0.12353515625,-0.32763671875,1.072265625,Before Launch
145,2025-02-22 14:54:15,145.602,0.657,35.707,-1,-1,0.13818359375,-0.32275390625,1.0615234375,Before Launch
146,2025-02-22 14:54:16,146.601,0.338,35.717,-117.79525883333334,35.10534633333334,0.1220703125,-0.29638671875,1.06982421875,Before Launch
147,2025-02-22 14:54:17,147.601,0.608,35.714,-117.79525833333334,35.105345166666666,0.11962890625,-0.27587890625,1.06494140625,Before Launch
148,2025-02-22 14:54:18,148.602,0.667,35.719,-117.79525666666666,35.105344333333335,0.11669921875,-0.306640625,1.05517578125,Before Launch
149,2025-02-22 14:54:19,149.602,0.691,35.719,-117.79525533333333,35.10534216666667,0.128173828125,-0.308349609375,1.061279296875,Before Launch
150,2025-02-22 14:54:20,150.603,0.53,35.729,-1,-1,0.112548828125,-0.3125,1.054443359375,Before Launch
151,2025-02-22 14:54:21,151.603,0.704,35.742,-117.79525633333333,35.105341833333334,0.1240234375,-0.303466796875,1.057373046875,Before Launch
152,2025-02-22 14:54:22,152.603,0.68,35.737,-117.79525683333334,35.105339666666666,0.11669921875,-0.302490234375,1.0693359375,Before Launch
153,2025-02-22 14:54:23,153.603,0.583,35.737,-117.79525666666666,35.105340166666664,0.120849609375,-0.306396484375,1.061279296875,Before Launch
154,2025-02-22 14:54:24,154.601,0.665,35.742,-117.79525883333334,35.10534033333333,0.13623046875,-0.3359375,1.0546875,Before Launch
155,2025-02-22 14:54:25,155.603,0.607,35.747,-1,-1,0.111328125,-0.31298828125,1.03564453125,Before Launch
156,2025-02-22 14:54:26,156.604,0.343,35.764,-117.79525816666667,35.10534766666667,0.11083984375,-0.2939453125,1.061279296875,Before Launch
157,2025-02-22 14:54:27,157.603,0.708,35.764,-117.7952585,35.1053515,0.1328125,-0.32470703125,1.065185546875,Before Launch
158,2025-02-22 14:54:28,158.602,0.337,35.767,-117.79525883333334,35.105353,0.11083984375,-0.311767578125,1.074951171875,Before Launch
159,2025-02-22 14:54:29,159.602,0.59,35.771,-117.79526033333333,35.10534783333333,0.1220703125,-0.307861328125,1.06201171875,Before Launch
160,2025-02-22 14:54:30,160.602,0.772,35.777,-1,-1,0.120361328125,-0.30419921875,1.04931640625,Before Launch
161,2025-02-22 14:54:31,161.603,0.63,35.782,-117.79526183333333,35.105341333333335,0.120849609375,-0.30615234375,1.060791015625,Before Launch
162,2025-02-22 14:54:32,162.602,0.478,35.787,-117.79526333333334,35.105342666666665,0.127197265625,-0.311767578125,1.058349609375,Before Launch
163,2025-02-22 14:54:33,163.603,0.578,35.787,-117.7952645,35.10534466666667,0.117431640625,-0.298828125,1.046875,Before Launch
164,2025-02-22 14:54:34,164.602,0.168,35.789,-117.79526383333334,35.10534583333333,0.123046875,-0.31689453125,1.056640625,Before Launch
165,2025-02-22 14:54:35,165.601,0.193,35.802,-1,-1,0.120361328125,-0.302490234375,1.0693359375,Before Launch
166,2025-02-22 14:54:36,166.602,0.455,35.819,-117.795265,35.10534583333333,0.122802734375,-0.3056640625,1.0615234375,Before Launch
167,2025-02-22 14:54:37,167.603,0.421,35.806,-117.79526783333333,35.105345,0.115966796875,-0.309814453125,1.05322265625,Before Launch
168,2025-02-22 14:54:38,168.602,0.2,35.821,-117.79526666666666,35.10534233333333,0.120849609375,-0.3115234375,1.056884765625,Before Launch
169,2025-02-22 14:54:39,169.603,0.571,35.821,-117.79526766666666,35.10534033333333,0.11279296875,-0.3056640625,1.0595703125,Before Launch
170,2025-02-22 14:54:40,170.602,0.352,35.829,-1,-1,0.117919921875,-0.306884765625,1.0537109375,Before Launch
171,2025-02-22 14:54:41,171.603,0.194,35.841,-117.795264,35.10533366666667,0.116455078125,-0.313720703125,1.076904296875,Before Launch
172,2025-02-22 14:54:42,172.601,0.371,35.831,-117.795265,35.105329833333336,0.120361328125,-0.31103515625,1.057373046875,Before Launch
173,2025-02-22 14:54:43,173.602,0.28,35.846,-117.7952625,35.105331166666666,0.11572265625,-0.302734375,1.057373046875,Before Launch
174,2025-02-22 14:54:44,174.601,0.198,35.846,-117.7952645,35.105331666666665,0.126220703125,-0.320556640625,1.06396484375,Before Launch
175,2025-02-22 14:54:45,175.603,0.389,35.854,-1,-1,0.126220703125,-0.33642578125,1.058349609375,Before Launch
176,2025-02-22 14:54:46,176.601,0.332,35.876,-117.79526333333334,35.1053315,0.11279296875,-0.3212890625,1.029541015625,Before Launch
177,2025-02-22 14:54:47,177.602,0.593,35.866,-117.7952615,35.105328666666665,0.117431640625,-0.31494140625,1.07080078125,Before Launch
178,2025-02-22 14:54:48,178.603,0.363,35.869,-117.795263,35.105329166666664,0.138916015625,-0.317626953125,1.06396484375,Before Launch
179,2025-02-22 14:54:49,179.603,0.433,35.871,-117.79526766666666,35.1053305,0.12744140625,-0.30322265625,1.06494140625,Before Launch
180,2025-02-22 14:54:50,180.603,0.46,35.876,-1,-1,0.119873046875,-0.29931640625,1.05517578125,Before Launch
181,2025-02-22 14:54:51,181.602,0.324,35.891,-117.79526766666666,35.10533683333333,0.118408203125,-0.30517578125,1.0517578125,Before Launch
182,2025-02-22 14:54:52,182.602,0.412,35.894,-117.79526883333334,35.1053375,0.11767578125,-0.3076171875,1.048828125,Before Launch
183,2025-02-22 14:54:53,183.601,0.61,35.894,-117.79526666666666,35.105338,0.121337890625,-0.309814453125,1.065185546875,Before Launch
184,2025-02-22 14:54:54,184.603,0.456,35.901,-117.795266,35.10533983333333,0.122802734375,-0.30810546875,1.06591796875,Before Launch
185,2025-02-22 14:54:55,185.604,0.501,35.904,-1,-1,0.11962890625,-0.296630859375,1.0693359375,Before Launch
186,2025-02-22 14:54:56,186.604,0.465,35.916,-117.79526416666667,35.1053455,0.114990234375,-0.303955078125,1.05859375,Before Launch
187,2025-02-22 14:54:57,187.601,0.532,35.919,-117.7952675,35.10533783333333,0.1201171875,-0.30615234375,1.077392578125,Before Launch
188,2025-02-22 14:54:58,188.604,0.511,35.924,-117.795268,35.105337,0.122802734375,-0.298095703125,1.058349609375,Before Launch
189,2025-02-22 14:54:59,189.604,0.347,35.936,-117.79526683333333,35.10533916666667,0.11865234375,-0.308349609375,1.054931640625,Before Launch
190,2025-02-22 14:55:00,190.603,0.338,35.924,-1,-1,0.123779296875,-0.31201171875,1.05859375,Before Launch
191,2025-02-22 14:55:01,191.604,0.275,35.944,-117.79526516666667,35.105342666666665,0.118896484375,-0.3056640625,1.065673828125,Before Launch
192,2025-02-22 14:55:02,192.604,0.311,35.949,-117.79526466666667,35.105344,0.11865234375,-0.302490234375,1.049072265625,Before Launch
193,2025-02-22 14:55:03,193.605,0.397,35.944,-117.79526416666667,35.10534633333334,0.1171875,-0.3056640625,1.052734375,Before Launch
194,2025-02-22 14:55:04,194.603,0.664,35.964,-117.79526366666667,35.10534716666667,0.114013671875,-0.303466796875,1.060791015625,Before Launch
195,2025-02-22 14:55:05,195.605,0.549,35.961,-1,-1,0.1240234375,-0.3115234375,1.066162109375,Before Launch
196,2025-02-22 14:55:06,196.605,0.501,35.976,-117.7952615,35.105350666666666,0.117431640625,-0.307861328125,1.061767578125,Before Launch
197,2025-02-22 14:55:07,197.604,0.674,35.974,-117.795261,35.105352833333335,0.115234375,-0.30712890625,1.057861328125,Before Launch
198,2025-02-22 14:55:08,198.603,0.294,35.986,-117.79526,35.10535266666667,0.120849609375,-0.303955078125,1.064208984375,Before Launch
199,2025-02-22 14:55:09,199.605,0.292,35.986,-117.795259,35.10534966666667,0.121337890625,-0.305419921875,1.05322265625,Before Launch
200,2025-02-22 14:55:10,200.604,0.571,35.984,-1,-1,0.114990234375,-0.308349609375,1.061279296875,Before Launch
201,2025-02-22 14:55:11,201.605,0.292,36.004,-117.795258,35.105349,0.119873046875,-0.305908203125,1.060791015625,Before Launch
202,2025-02-22 14:55:12,202.604,0.453,36.001,-117.79525816666667,35.1053485,0.1142578125,-0.310791015625,1.0537109375,Before Launch
